phrase,label,category,non_comp_score,is_non_comp,n_tokens,ntp_avg_prob,ntp_avg_surprisal,ntp_entry_prob,ll_L0_avg,ll_L6_avg,ll_L12_avg,ll_L18_avg,ll_L24_avg,ll_L30_avg,ll_L36_avg,ll_L42_avg,ll_L47_avg,fl_L0_k1_prob,fl_L0_k1_top1,fl_L0_k1_top5,fl_L6_k1_prob,fl_L6_k1_top1,fl_L6_k1_top5,fl_L12_k1_prob,fl_L12_k1_top1,fl_L12_k1_top5,fl_L18_k1_prob,fl_L18_k1_top1,fl_L18_k1_top5,fl_L24_k1_prob,fl_L24_k1_top1,fl_L24_k1_top5,fl_L30_k1_prob,fl_L30_k1_top1,fl_L30_k1_top5,fl_L36_k1_prob,fl_L36_k1_top1,fl_L36_k1_top5,fl_L42_k1_prob,fl_L42_k1_top1,fl_L42_k1_top5,fl_L47_k1_prob,fl_L47_k1_top1,fl_L47_k1_top5,fl_mid_avg_prob,fl_mid_avg_surprisal,fl_L0_k2_prob,fl_L0_k2_top1,fl_L0_k2_top5,fl_L0_k3_prob,fl_L0_k3_top1,fl_L0_k3_top5,fl_L6_k2_prob,fl_L6_k2_top1,fl_L6_k2_top5,fl_L6_k3_prob,fl_L6_k3_top1,fl_L6_k3_top5,fl_L12_k2_prob,fl_L12_k2_top1,fl_L12_k2_top5,fl_L12_k3_prob,fl_L12_k3_top1,fl_L12_k3_top5,fl_L18_k2_prob,fl_L18_k2_top1,fl_L18_k2_top5,fl_L18_k3_prob,fl_L18_k3_top1,fl_L18_k3_top5,fl_L24_k2_prob,fl_L24_k2_top1,fl_L24_k2_top5,fl_L24_k3_prob,fl_L24_k3_top1,fl_L24_k3_top5,fl_L30_k2_prob,fl_L30_k2_top1,fl_L30_k2_top5,fl_L30_k3_prob,fl_L30_k3_top1,fl_L30_k3_top5,fl_L36_k2_prob,fl_L36_k2_top1,fl_L36_k2_top5,fl_L36_k3_prob,fl_L36_k3_top1,fl_L36_k3_top5,fl_L42_k2_prob,fl_L42_k2_top1,fl_L42_k2_top5,fl_L42_k3_prob,fl_L42_k3_top1,fl_L42_k3_top5,fl_L47_k2_prob,fl_L47_k2_top1,fl_L47_k2_top5,fl_L47_k3_prob,fl_L47_k3_top1,fl_L47_k3_top5,lookahead_avg,fl_L0_k4_prob,fl_L0_k4_top1,fl_L0_k4_top5,fl_L6_k4_prob,fl_L6_k4_top1,fl_L6_k4_top5,fl_L12_k4_prob,fl_L12_k4_top1,fl_L12_k4_top5,fl_L18_k4_prob,fl_L18_k4_top1,fl_L18_k4_top5,fl_L24_k4_prob,fl_L24_k4_top1,fl_L24_k4_top5,fl_L30_k4_prob,fl_L30_k4_top1,fl_L30_k4_top5,fl_L36_k4_prob,fl_L36_k4_top1,fl_L36_k4_top5,fl_L42_k4_prob,fl_L42_k4_top1,fl_L42_k4_top5,fl_L47_k4_prob,fl_L47_k4_top1,fl_L47_k4_top5
cancer specialist,compositional,farahmand,0.0,False,2,0.0019726199097931385,8.98567128454709,3.422322333790362e-05,1.452012264592947e-25,3.992827259935439e-06,4.2767128434206825e-06,3.6974793147237506e-06,2.321116198800155e-06,5.041649728809716e-06,0.00015170019469223917,0.0015719705261290073,0.0016932485159486532,1.452012264592947e-25,0,0,3.992827259935439e-06,0,0,4.2767128434206825e-06,0,0,3.6974793147237506e-06,0,0,2.321116198800155e-06,0,0,5.041649728809716e-06,0,0,0.00015170019469223917,0,0,0.0015719705261290073,0,0,0.0016932485159486532,0,0,2.321116198800155e-06,18.716749821205966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capital crime,compositional,farahmand,0.5,False,2,0.004964051302522421,7.6542662591389785,0.0002025982248596847,5.674061653769442e-29,0.0018504958134144545,0.0008511278429068625,0.00013542413944378495,0.00024253518495243043,0.00019739750132430345,0.0007729498902335763,0.0021246885880827904,0.004496496170759201,5.674061653769442e-29,0,0,0.0018504958134144545,0,0,0.0008511278429068625,0,0,0.00013542413944378495,0,0,0.00024253518495243043,0,0,0.00019739750132430345,0,0,0.0007729498902335763,0,0,0.0021246885880827904,0,0,0.004496496170759201,0,0,0.00024253518495243043,12.009518323077694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capital market,non-compositional,farahmand,0.75,True,2,0.0075988988392055035,7.039993912726547,0.0002025982248596847,1.2813605772681907e-27,0.001237520482391119,0.0014763727085664868,0.0005679341265931726,0.0008141009020619094,0.0008474659989587963,0.0009072069078683853,0.001610076054930687,0.0048429169692099094,1.2813605772681907e-27,0,0,0.001237520482391119,0,0,0.0014763727085664868,0,0,0.0005679341265931726,0,0,0.0008141009020619094,0,0,0.0008474659989587963,0,0,0.0009072069078683853,0,0,0.001610076054930687,0,0,0.0048429169692099094,0,0,0.0008141009020619094,10.262504762106188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capital punishment,non-compositional,farahmand,0.75,True,2,0.015470591373741627,6.014327843947206,0.0002025982248596847,3.1208319890602435e-30,0.002276148647069931,0.0003927309298887849,0.00010546842531766742,0.0006592789432033896,0.0010262399446219206,0.003731005359441042,0.006544501520693302,0.01041390746831894,3.1208319890602435e-30,0,0,0.002276148647069931,0,0,0.0003927309298887849,0,0,0.00010546842531766742,0,0,0.0006592789432033896,0,0,0.0010262399446219206,0,0,0.003731005359441042,0,0,0.006544501520693302,0,0,0.01041390746831894,0,0,0.0006592789432033896,10.566823375879927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
car chase,compositional,farahmand,0.0,False,2,0.0014282565098255873,9.451529179090523,0.0006800472037866712,1.3493182803621486e-21,0.00011340198398102075,5.294861693982966e-05,6.48705245112069e-05,8.191398956114426e-05,9.390420018462464e-05,0.00028675264911726117,0.0010387478396296501,0.001458332291804254,1.3493182803621486e-21,0,0,0.00011340198398102075,0,0,5.294861693982966e-05,0,0,6.48705245112069e-05,0,0,8.191398956114426e-05,0,0,9.390420018462464e-05,0,0,0.00028675264911726117,0,0,0.0010387478396296501,0,0,0.001458332291804254,0,0,8.191398956114426e-05,13.575530612961797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
car door,compositional,farahmand,0.0,False,2,0.0016089713899418712,9.279645611774098,0.0006800472037866712,1.48505496361621e-20,0.0009095683344639838,0.0017279196763411164,0.0014563980512320995,0.0012298580259084702,0.0007103179232217371,0.0018625721568241715,0.0034866919741034508,0.0023032582830637693,1.48505496361621e-20,0,0,0.0009095683344639838,0,0,0.0017279196763411164,0,0,0.0014563980512320995,0,0,0.0012298580259084702,0,0,0.0007103179232217371,0,0,0.0018625721568241715,0,0,0.0034866919741034508,0,0,0.0023032582830637693,0,0,0.0012298580259084702,9.667292503357562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
car key,compositional,farahmand,0.0,False,2,0.0002580807195045054,11.91989001384106,0.0006800472037866712,1.010291005872929e-23,2.3493415937991813e-05,3.9656679291510954e-05,2.9497559808078222e-05,1.0786829989228863e-05,9.93616777122952e-06,4.681107748183422e-05,0.0001200091719510965,0.00033052219077944756,1.010291005872929e-23,0,0,2.3493415937991813e-05,0,0,3.9656679291510954e-05,0,0,2.9497559808078222e-05,0,0,1.0786829989228863e-05,0,0,9.93616777122952e-06,0,0,4.681107748183422e-05,0,0,0.0001200091719510965,0,0,0.00033052219077944756,0,0,1.0786829989228863e-05,16.500369523490193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
car maker,compositional,farahmand,0.0,False,2,0.002586238319054246,8.594929060606022,0.0006800472037866712,1.1586502209169955e-21,0.00038064850377850235,0.0009692750754766166,0.0005399810033850372,0.0002047286252491176,0.0002613113319966942,0.000565837777685374,0.001297802198678255,0.0017867861315608025,1.1586502209169955e-21,0,0,0.00038064850377850235,0,0,0.0009692750754766166,0,0,0.0005399810033850372,0,0,0.0002047286252491176,0,0,0.0002613113319966942,0,0,0.000565837777685374,0,0,0.001297802198678255,0,0,0.0017867861315608025,0,0,0.0002047286252491176,12.253999544810531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
car wash,compositional,farahmand,0.0,False,2,0.0008011793252080679,10.285587187311265,0.0006800472037866712,1.6050083513814374e-23,0.00029877445194870234,0.0008520474075339735,0.00028734246734529734,0.000430037674959749,0.00030312646413221955,0.0008627995266579092,0.0010928589617833495,0.0008674150449223816,1.6050083513814374e-23,0,0,0.00029877445194870234,0,0,0.0008520474075339735,0,0,0.00028734246734529734,0,0,0.000430037674959749,0,0,0.00030312646413221955,0,0,0.0008627995266579092,0,0,0.0010928589617833495,0,0,0.0008674150449223816,0,0,0.000430037674959749,11.183249321835616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
card game,compositional,farahmand,0.0,False,2,0.018306618556380272,5.771490856447291,0.00029248467762954533,6.848302184716369e-25,0.0005028641899116337,0.0008986956090666354,0.0010545944096520543,0.0010928342817351222,0.0027589770033955574,0.0038496777415275574,0.021375002339482307,0.019375167787075043,6.848302184716369e-25,0,0,0.0005028641899116337,0,0,0.0008986956090666354,0,0,0.0010545944096520543,0,0,0.0010928342817351222,0,0,0.0027589770033955574,0,0,0.0038496777415275574,0,0,0.021375002339482307,0,0,0.019375167787075043,0,0,0.0010928342817351222,9.837709638496934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
card reader,compositional,farahmand,0.0,False,2,0.004068833775818348,7.941168941508015,0.00029248467762954533,5.322262103441834e-26,0.001432526856660843,0.00027840290567837656,0.000431117310654372,0.0006654317840002477,0.002581714652478695,0.006056393496692181,0.016843095421791077,0.004289540927857161,5.322262103441834e-26,0,0,0.001432526856660843,0,0,0.00027840290567837656,0,0,0.000431117310654372,0,0,0.0006654317840002477,0,0,0.002581714652478695,0,0,0.006056393496692181,0,0,0.016843095421791077,0,0,0.004289540927857161,0,0,0.0006654317840002477,10.553421602110744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cargo capacity,compositional,farahmand,0.0,False,2,0.001191477756947279,9.713032265774597,2.5757473849807866e-05,7.200759561453571e-29,0.0011650195810943842,0.0012576855951920152,0.0009229694842360914,0.0030718306079506874,0.002393862931057811,0.0005899834795854986,0.00041848758701235056,0.0013384445337578654,7.200759561453571e-29,0,0,0.0011650195810943842,0,0,0.0012576855951920152,0,0,0.0009229694842360914,0,0,0.0030718306079506874,0,0,0.002393862931057811,0,0,0.0005899834795854986,0,0,0.00041848758701235056,0,0,0.0013384445337578654,0,0,0.0030718306079506874,8.346685621925745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cargo facility,compositional,farahmand,0.0,False,2,0.00018343416741117835,12.412449991632943,2.5757473849807866e-05,2.7281743775330376e-28,0.0002986179606523365,0.00012773006164934486,0.00011395450565032661,0.00015595385048072785,8.223408076446503e-05,2.61764507740736e-05,3.2650692446623e-05,0.000211772698094137,2.7281743775330376e-28,0,0,0.0002986179606523365,0,0,0.00012773006164934486,0,0,0.00011395450565032661,0,0,0.00015595385048072785,0,0,8.223408076446503e-05,0,0,2.61764507740736e-05,0,0,3.2650692446623e-05,0,0,0.000211772698094137,0,0,0.00015595385048072785,12.646593206440631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cargo shipping,compositional,farahmand,0.0,False,2,0.0006477952701970935,10.592174445050356,2.5757473849807866e-05,3.797933593951835e-23,0.026515726000070572,0.01869940757751465,0.03304816037416458,0.032386526465415955,0.01748231239616871,0.012370418757200241,0.004177334252744913,0.0009792270138859749,3.797933593951835e-23,0,0,0.026515726000070572,0,1,0.01869940757751465,0,0,0.03304816037416458,0,1,0.032386526465415955,0,1,0.01748231239616871,0,0,0.012370418757200241,0,0,0.004177334252744913,0,0,0.0009792270138859749,0,0,0.032386526465415955,4.948462445934421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cargo transport,compositional,farahmand,0.0,False,2,0.00102311372756958,9.93281776315538,2.5757473849807866e-05,2.693138313810877e-23,0.0018400066765025258,0.002233325969427824,0.004989525768905878,0.0034002065658569336,0.002000147709622979,0.003316472750157118,0.0027288817800581455,0.0013023423962295055,2.693138313810877e-23,0,0,0.0018400066765025258,0,0,0.002233325969427824,0,0,0.004989525768905878,0,0,0.0034002065658569336,0,0,0.002000147709622979,0,0,0.003316472750157118,0,0,0.0027288817800581455,0,0,0.0013023423962295055,0,0,0.0034002065658569336,8.200161890509408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carnival crowd,compositional,farahmand,0.0,False,3,0.432090696238447,5.062933763489455,8.208499821193982e-06,9.349950031034494e-34,0.13152907672338188,0.3068178155372152,0.33016628911718726,0.41978389164432883,0.47181210201233625,0.47445997479371727,0.4757704727817327,0.38109660462941974,1.8699900049415264e-33,0,0,0.2626477777957916,1,1,0.6131709814071655,1,1,0.6576319336891174,1,1,0.8383542895317078,1,1,0.9414296746253967,1,1,0.9473872184753418,1,1,0.9479425549507141,1,1,0.7607607841491699,1,1,0.4191810224128858,8.615377560308575,6.758431301655816e-35,0.0,0.0,,,,1.8360651665716432e-05,0.0,0.0,,,,2.9060151064186357e-05,0.0,0.0,,,,4.12899607908912e-05,0.0,0.0,,,,7.755294063827023e-06,0.0,0.0,,,,1.4625112498833914e-06,0.0,0.0,,,,7.717886205682589e-07,0.0,0.0,,,,1.4805599448663997e-06,0.0,0.0,,,,2.070150230792933e-06,0.0,0.0,,,,7.755294063827023e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
carnival people,compositional,farahmand,0.0,False,3,0.4321903281379491,4.936134441557562,8.208499821193982e-06,9.349950024714638e-34,0.13134418541449122,0.30660450530012895,0.3288485241246235,0.4191933140209585,0.4707446260526922,0.47375719575939,0.474189971369924,0.3809706842293963,1.8699900049415264e-33,0,0,0.2626477777957916,1,1,0.6131709814071655,1,1,0.6576319336891174,1,1,0.8383542895317078,1,1,0.9414296746253967,1,1,0.9473872184753418,1,1,0.9479425549507141,1,1,0.7607607841491699,1,1,0.41917878346123416,9.236694456152284,8.085160872197228e-38,0.0,0.0,,,,5.2151615818729624e-05,0.0,0.0,,,,1.98366615222767e-05,0.0,0.0,,,,1.4144563465379179e-05,0.0,0.0,,,,3.2773907605587738e-06,0.0,0.0,,,,3.886638637595752e-07,0.0,0.0,,,,3.02864634704747e-07,0.0,0.0,,,,1.1287592087683151e-06,0.0,0.0,,,,6.050439424143406e-06,0.0,0.0,,,,3.2773907605587738e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
case law,non-compositional,farahmand,0.75,True,2,0.002265499671921134,8.78595500273499,0.0017096387455239892,3.768376869099376e-23,0.004088445100933313,0.0021350274328142405,0.0011909659951925278,0.0030091451480984688,0.010419146157801151,0.01404806412756443,0.004586543422192335,0.0028458519373089075,3.768376869099376e-23,0,0,0.004088445100933313,0,0,0.0021350274328142405,0,0,0.0011909659951925278,0,0,0.0030091451480984688,0,0,0.010419146157801151,0,0,0.01404806412756443,0,0,0.004586543422192335,0,0,0.0028458519373089075,0,0,0.0030091451480984688,8.376430586966778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
case study,compositional,farahmand,0.0,False,2,0.006632714066654444,7.236184951386098,0.0017096387455239892,2.735548422708645e-23,0.018466850742697716,0.008610744029283524,0.005327124614268541,0.008673304691910744,0.04798981174826622,0.03291890397667885,0.017377179116010666,0.007675626780837774,2.735548422708645e-23,0,0,0.018466850742697716,1,1,0.008610744029283524,0,0,0.005327124614268541,0,0,0.008673304691910744,0,0,0.04798981174826622,0,1,0.03291890397667885,0,1,0.017377179116010666,0,0,0.007675626780837774,0,0,0.008673304691910744,6.849202492572366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash crop,non-compositional,farahmand,0.75,True,2,0.001088188262656331,9.843856112168803,9.389543993165717e-05,3.1900348634291975e-27,1.343657640973106e-05,1.1692065527313389e-05,2.9733530027442612e-05,3.352743078721687e-05,0.00010111810843227431,0.00023881914967205375,0.0007694180821999907,0.0012317810906097293,3.1900348634291975e-27,0,0,1.343657640973106e-05,0,0,1.1692065527313389e-05,0,0,2.9733530027442612e-05,0,0,3.352743078721687e-05,0,0,0.00010111810843227431,0,0,0.00023881914967205375,0,0,0.0007694180821999907,0,0,0.0012317810906097293,0,0,3.352743078721687e-05,14.864298541038366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash flow,compositional,farahmand,0.25,False,2,0.032492149621248245,4.9437649968821535,9.389543993165717e-05,2.8823865059639893e-26,0.19020196795463562,0.39654746651649475,0.3291560113430023,0.4571979343891144,0.4723653197288513,0.4560665488243103,0.2848440110683441,0.04023709148168564,2.8823865059639893e-26,0,0,0.19020196795463562,0,1,0.39654746651649475,1,1,0.3291560113430023,1,1,0.4571979343891144,1,1,0.4723653197288513,1,1,0.4560665488243103,1,1,0.2848440110683441,1,1,0.04023709148168564,0,1,0.4571979343891144,1.129109209386837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash machine,compositional,farahmand,0.25,False,2,0.0024189709220081568,8.69139085760418,9.389543993165717e-05,4.017460281707828e-26,0.0014522101264446974,0.00023438317293766886,0.0004358656005933881,0.0003134736907668412,0.00015120446914806962,0.00026331807021051645,0.0006428729393519461,0.002252355683594942,4.017460281707828e-26,0,0,0.0014522101264446974,0,0,0.00023438317293766886,0,0,0.0004358656005933881,0,0,0.0003134736907668412,0,0,0.00015120446914806962,0,0,0.00026331807021051645,0,0,0.0006428729393519461,0,0,0.002252355683594942,0,0,0.0003134736907668412,11.639368014011634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cast iron,compositional,farahmand,0.5,False,2,0.00016010363469831645,12.608706319029986,9.065178164746612e-05,6.77670048220799e-30,0.006805285811424255,0.004930138122290373,0.002006834140047431,0.001094928360544145,0.00045972454245202243,0.0005244051571935415,0.0003609236446209252,0.00021392568305600435,6.77670048220799e-30,0,0,0.006805285811424255,0,0,0.004930138122290373,0,0,0.002006834140047431,0,0,0.001094928360544145,0,0,0.00045972454245202243,0,0,0.0005244051571935415,0,0,0.0003609236446209252,0,0,0.00021392568305600435,0,0,0.001094928360544145,9.834947805035421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cast member,compositional,farahmand,0.0,False,2,0.004499667789787054,7.795965793379519,9.065178164746612e-05,1.4272133005141512e-31,0.004677200689911842,0.09016280621290207,0.07861222326755524,0.15688808262348175,0.14729002118110657,0.09206345677375793,0.03582218661904335,0.0049649570137262344,1.4272133005141512e-31,0,0,0.004677200689911842,0,0,0.09016280621290207,0,1,0.07861222326755524,0,1,0.15688808262348175,0,1,0.14729002118110657,0,1,0.09206345677375793,0,1,0.03582218661904335,0,0,0.0049649570137262344,0,0,0.15688808262348175,2.6721923269853725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat fight,non-compositional,farahmand,1.0,True,2,0.0005690442048944533,10.779171650207626,0.0001855518203228712,2.4210308616767392e-30,2.1915893739787862e-05,5.963293006061576e-05,0.00012665703252423555,9.936247806763276e-06,4.42686359747313e-06,8.188558240362909e-06,6.71070083626546e-05,0.00041636894457042217,2.4210308616767392e-30,0,0,2.1915893739787862e-05,0,0,5.963293006061576e-05,0,0,0.00012665703252423555,0,0,9.936247806763276e-06,0,0,4.42686359747313e-06,0,0,8.188558240362909e-06,0,0,6.71070083626546e-05,0,0,0.00041636894457042217,0,0,9.936247806763276e-06,16.61886741497569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat flap,compositional,farahmand,0.25,False,2,0.00025030222604982555,11.964041257932859,0.0001855518203228712,2.2139926343201958e-27,1.4019298760103993e-05,0.00010589273006189615,0.0003266040585003793,7.589816959807649e-05,1.0765679689939134e-05,9.324268830823712e-06,0.00023059513478074223,0.00027226260863244534,2.2139926343201958e-27,0,0,1.4019298760103993e-05,0,0,0.00010589273006189615,0,0,0.0003266040585003793,0,0,7.589816959807649e-05,0,0,1.0765679689939134e-05,0,0,9.324268830823712e-06,0,0,0.00023059513478074223,0,0,0.00027226260863244534,0,0,7.589816959807649e-05,13.685575381202131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catch phrase,non-compositional,farahmand,1.0,True,2,0.010867453180253506,6.523842309641734,7.078953785821795e-05,1.789180372021614e-28,0.005830009002238512,0.013016365468502045,0.024769028648734093,0.002046901499852538,0.004685339983552694,0.013933573849499226,0.026690322905778885,0.008393671363592148,1.789180372021614e-28,0,0,0.005830009002238512,0,0,0.013016365468502045,0,1,0.024769028648734093,0,1,0.002046901499852538,0,0,0.004685339983552694,0,1,0.013933573849499226,0,1,0.026690322905778885,0,1,0.008393671363592148,0,0,0.002046901499852538,8.93234260540452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell phone,non-compositional,farahmand,0.75,True,2,0.15814585983753204,2.6606723074167853,7.058244227664545e-05,3.3850614666434343e-22,0.4264334738254547,0.30393844842910767,0.19640350341796875,0.19725832343101501,0.6417925953865051,0.6920077800750732,0.763740599155426,0.19113200902938843,3.3850614666434343e-22,0,0,0.4264334738254547,1,1,0.30393844842910767,1,1,0.19640350341796875,1,1,0.19725832343101501,0,1,0.6417925953865051,1,1,0.6920077800750732,1,1,0.763740599155426,1,1,0.19113200902938843,1,1,0.19725832343101501,2.34184191799819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell types,compositional,farahmand,0.0,False,2,0.0005989039200358093,10.705387804258173,7.058244227664545e-05,5.854175825874751e-29,0.0008329139673151076,0.0002608729701023549,0.00018085437477566302,9.259238868253306e-05,3.755951547645964e-05,1.7831138393376023e-05,1.2521269127319101e-05,0.00042634582496248186,5.854175825874751e-29,0,0,0.0008329139673151076,0,0,0.0002608729701023549,0,0,0.00018085437477566302,0,0,9.259238868253306e-05,0,0,3.755951547645964e-05,0,0,1.7831138393376023e-05,0,0,1.2521269127319101e-05,0,0,0.00042634582496248186,0,0,9.259238868253306e-05,13.398746869086034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
center row,compositional,farahmand,0.0,False,2,0.0002686451480258256,11.862010597645465,0.0003056246496271342,2.067393832144853e-28,0.00010723548621172085,0.00021444409503601491,0.00027830261387862265,0.00018976422143168747,0.00030757367494516075,0.0003362551215104759,0.0004452545545063913,0.00030392935150302947,2.067393832144853e-28,0,0,0.00010723548621172085,0,0,0.00021444409503601491,0,0,0.00027830261387862265,0,0,0.00018976422143168747,0,0,0.00030757367494516075,0,0,0.0003362551215104759,0,0,0.0004452545545063913,0,0,0.00030392935150302947,0,0,0.00018976422143168747,12.363504370482387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chain smoker,non-compositional,farahmand,1.0,True,2,0.0005973256775178015,10.709194638631502,0.00012647357652895153,1.065806269310053e-31,0.003029660554602742,0.0020541667472571135,0.0008329897536896169,0.000972430279944092,0.004898959305137396,0.005005239974707365,0.0014942513080313802,0.0005789331044070423,1.065806269310053e-31,0,0,0.003029660554602742,0,0,0.0020541667472571135,0,0,0.0008329897536896169,0,0,0.000972430279944092,0,0,0.004898959305137396,0,0,0.005005239974707365,0,0,0.0014942513080313802,0,0,0.0005789331044070423,0,0,0.000972430279944092,10.006117562236863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charge card,compositional,farahmand,0.25,False,2,0.0003445457259658724,11.503016918400615,0.00016374890401493758,4.3924909936555046e-30,9.909873915603384e-05,6.547182420035824e-05,0.00010673084034351632,0.00022643942793365568,0.00024060194846242666,0.00028713824576698244,0.0002011355827562511,0.0003912236716132611,4.3924909936555046e-30,0,0,9.909873915603384e-05,0,0,6.547182420035824e-05,0,0,0.00010673084034351632,0,0,0.00022643942793365568,0,0,0.00024060194846242666,0,0,0.00028713824576698244,0,0,0.0002011355827562511,0,0,0.0003912236716132611,0,0,0.00022643942793365568,12.108587195532289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charity event,compositional,farahmand,0.0,False,2,0.00038467449485324323,11.34407420202973,4.307776544010267e-05,7.739234377113275e-30,0.001626824145205319,0.005866362247616053,0.002162095159292221,0.0011995467357337475,0.001317736692726612,0.00030698507907800376,0.00031607100390829146,0.00038918506470508873,7.739234377113275e-30,0,0,0.001626824145205319,0,0,0.005866362247616053,0,0,0.002162095159292221,0,0,0.0011995467357337475,0,0,0.001317736692726612,0,0,0.00030698507907800376,0,0,0.00031607100390829146,0,0,0.00038918506470508873,0,0,0.0011995467357337475,9.703294916861664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
