phrase,label,category,non_comp_score,phrase_len_tokens,avg_next_token_prob,min_next_token_prob,max_next_token_prob,avg_surprisal,logit_lens_L0_avg_prob,logit_lens_L0_avg_surprisal,logit_lens_L6_avg_prob,logit_lens_L6_avg_surprisal,logit_lens_L12_avg_prob,logit_lens_L12_avg_surprisal,logit_lens_L18_avg_prob,logit_lens_L18_avg_surprisal,logit_lens_L24_avg_prob,logit_lens_L24_avg_surprisal,logit_lens_L30_avg_prob,logit_lens_L30_avg_surprisal,logit_lens_L36_avg_prob,logit_lens_L36_avg_surprisal,logit_lens_L42_avg_prob,logit_lens_L42_avg_surprisal,logit_lens_L47_avg_prob,logit_lens_L47_avg_surprisal,future_L0_k1_prob,future_L0_k1_top1,future_L0_k1_top10,future_L0_k2_prob,future_L0_k2_top1,future_L0_k2_top10,future_L6_k1_prob,future_L6_k1_top1,future_L6_k1_top10,future_L6_k2_prob,future_L6_k2_top1,future_L6_k2_top10,future_L12_k1_prob,future_L12_k1_top1,future_L12_k1_top10,future_L12_k2_prob,future_L12_k2_top1,future_L12_k2_top10,future_L18_k1_prob,future_L18_k1_top1,future_L18_k1_top10,future_L18_k2_prob,future_L18_k2_top1,future_L18_k2_top10,future_L24_k1_prob,future_L24_k1_top1,future_L24_k1_top10,future_L24_k2_prob,future_L24_k2_top1,future_L24_k2_top10,future_L30_k1_prob,future_L30_k1_top1,future_L30_k1_top10,future_L30_k2_prob,future_L30_k2_top1,future_L30_k2_top10,future_L36_k1_prob,future_L36_k1_top1,future_L36_k1_top10,future_L36_k2_prob,future_L36_k2_top1,future_L36_k2_top10,future_L42_k1_prob,future_L42_k1_top1,future_L42_k1_top10,future_L42_k2_prob,future_L42_k2_top1,future_L42_k2_top10,future_L47_k1_prob,future_L47_k1_top1,future_L47_k1_top10,future_L47_k2_prob,future_L47_k2_top1,future_L47_k2_top10,avg_lookahead_prob,future_L0_k3_prob,future_L0_k3_top1,future_L0_k3_top10,future_L6_k3_prob,future_L6_k3_top1,future_L6_k3_top10,future_L12_k3_prob,future_L12_k3_top1,future_L12_k3_top10,future_L18_k3_prob,future_L18_k3_top1,future_L18_k3_top10,future_L24_k3_prob,future_L24_k3_top1,future_L24_k3_top10,future_L30_k3_prob,future_L30_k3_top1,future_L30_k3_top10,future_L36_k3_prob,future_L36_k3_top1,future_L36_k3_top10,future_L42_k3_prob,future_L42_k3_top1,future_L42_k3_top10,future_L47_k3_prob,future_L47_k3_top1,future_L47_k3_top10
keep your fingers crossed,non-compositional,idiomem,1.0,3,0.10161096191344161,0.0013679794501513243,0.2778192162513733,5.548886409971426,4.284624585749452e-18,33.219280948873624,0.00039714310454049456,11.691635958312327,0.0032394301330593103,9.924412620661256,0.0025766883542625387,10.074655199219796,0.0021438240073621273,10.680463803264082,0.007095336568454513,9.365926952051636,0.036029221839271486,7.571121407424002,0.16113136582134757,6.135048508738031,0.11800258470854412,5.681737918613407,1.2799233624551464e-17,0,0,2.1737117425763022e-18,0.0,0.0,0.0005291748675517738,0,0,4.1226147004636005e-05,0.0,0.0,0.003613681299611926,0,0,1.5882791558397003e-05,0.0,0.0,0.0031975165475159883,0,0,7.088226993801072e-06,0.0,0.0,0.0036839439999312162,0,0,2.4113730887620477e-06,0.0,0.0,0.017135998234152794,0,1,9.162289416053682e-07,0.0,0.0,0.04677392542362213,0,1,9.717496141092852e-07,0.0,0.0,0.05542406812310219,0,1,1.093913283511938e-06,0.0,0.0,0.023120537400245667,0,1,3.472120852165972e-06,0.0,0.0,3.472120852165972e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
knock someone's socks off,non-compositional,idiomem,1.0,4,0.24359365761665686,4.330345109337941e-05,0.9562560319900513,7.369178413176497,1.619491696228837e-18,33.219280948873624,0.0009870381238670234,12.444832551544877,0.0023337470371416202,12.5502324142239,0.0028510655943136953,12.75917865824858,0.015509201495660818,11.967640929928308,0.06380695780296719,10.607226716032883,0.01282968980763144,10.893248879053198,0.19308133118920523,8.552776415633634,0.24242618940388638,7.6071893580004275,2.521992011777068e-25,0,0,3.7065932830024665e-23,0.0,0.0,0.0006851975922472775,0,1,1.4204821354724118e-06,0.0,0.0,0.000615804863628,0,0,9.463931860409502e-07,0.0,0.0,0.0002481333212926984,0,0,4.922418611386092e-06,0.0,0.0,0.0001570852182339877,0,0,7.512738307013933e-07,0.0,0.0,0.00016803957987576723,0,0,4.4971545776206767e-07,0.0,0.0,0.0008179422002285719,0,0,2.932287941348477e-07,0.0,0.0,0.0029794913716614246,0,0,2.3145200600538374e-07,0.0,0.0,0.011707737110555172,0,0,1.5038735909911338e-06,0.0,0.0,0.001603686179957246,1.3531700925248383e-22,0.0,0.0,3.8693971873726696e-05,0.0,0.0,4.1337014408782125e-05,0.0,0.0,0.0004237409448251128,0.0,0.0,0.0004992157337255776,0.0,0.0,0.00020669220248237252,0.0,0.0,0.00039553100941702724,0.0,0.0,0.00036714543239213526,0.0,0.0,0.0019796222914010286,0.0,0.0
you can't have your cake and eat it,non-compositional,idiomem,1.0,8,0.5085504516027868,0.028914984315633774,0.9911513924598694,2.0727295626349482,1.8197472833810137e-10,32.73631379643315,0.08286764254762602,8.148148156386645,0.12352364263097115,7.392119770717201,0.13219431065954268,6.396346538939848,0.14830490874010138,5.6212886214302085,0.2719483476539608,4.48618153412842,0.4003919018432498,3.113156392817649,0.591841503046453,1.8213353493606956,0.5137322053778917,2.0650369327023346,8.939884751113324e-19,0,0,4.0818921159813115e-11,0.0,0.0,0.6196954846382141,1,1,0.0004094103060197085,0.0,0.0,0.9323232173919678,1,1,0.00020672146638389677,0.0,0.0,0.9454872608184814,1,1,0.00012085747584933415,0.0,0.0,0.9459931254386902,1,1,0.000120450698886998,0.0,0.0,0.9664580225944519,1,1,6.020764703862369e-05,0.0,0.0,0.8630029559135437,1,1,0.0003574912843760103,0.0,0.0,0.5944411754608154,1,1,0.0024869556073099375,0.0,0.0,0.14895714819431305,1,1,0.011621739715337753,0.0,0.0,0.001243838835348883,2.265790369894796e-16,0.0,0.0,0.0007032647845335305,0.0,0.0,0.0001700444263406098,0.0,0.0,7.330376683967188e-05,0.0,0.0,4.042480941279791e-05,0.0,0.0,9.378542927152012e-06,0.0,0.0,2.2499340047943406e-05,0.0,0.0,3.391619975445792e-05,0.0,0.0,0.00013716431567445397,0.0,0.0
the icing on the cake,non-compositional,idiomem,1.0,4,0.6835011208736432,1.0834011845872737e-05,0.930237889289856,4.224202420506276,1.0221425578581024e-11,33.219280948873624,0.0031358364171865105,10.584693278040291,0.003924401710264647,10.632128591677587,0.015259025656689573,9.937721042061836,0.10576227492239809,8.705588146952717,0.24419490240396158,8.639743464504592,0.31816542881574605,5.85614660812432,0.7256045755937066,4.173788565620866,0.7033075237559387,4.1696852679902365,7.987401246651457e-44,0,0,5.605193857299268e-45,0.0,0.0,0.0052315834909677505,0,1,0.00017623958410695195,0.0,0.0,0.01091162208467722,0,1,0.00022295251255854964,0.0,0.0,0.02552160806953907,0,1,0.0010595930507406592,0.0,0.0,0.013375461101531982,0,1,0.0005707094678655267,0.0,0.0,0.00835197139531374,0,1,0.00018059711146634072,0.0,0.0,0.05164773017168045,0,1,0.0003199667844455689,0.0,0.0,0.9649461507797241,1,1,3.43856772815343e-05,0.0,0.0,0.9281260967254639,1,1,0.0003199826169293374,0.0,0.0,0.00023636650197052708,2.3272400423381185e-33,0.0,0.0,0.0023858556523919106,0.0,0.0,0.0010595001513138413,0.0,0.0,0.0019603425171226263,0.0,0.0,0.00860217958688736,0.0,1.0,0.019192680716514587,0.0,1.0,0.013738848268985748,0.0,1.0,0.00018516249838285148,0.0,0.0,7.933944289106876e-05,0.0,0.0
no two ways about it,non-compositional,idiomem,1.0,4,0.5834674384786922,7.4802475864999e-05,0.9314472079277039,3.7312986154533365,1.3103505025141908e-15,33.219280948873624,0.0010547330075496575,11.066397605843898,0.00037023090317234164,12.329122199086381,0.0004660912563849706,11.965545792270543,0.006966524169911281,10.226189675128804,0.06640107531563899,9.189963838724998,0.40998829827879035,6.078366066967083,0.5535932064558438,4.150847826972068,0.5661814686263824,3.6645250014320436,7.389613349351527e-19,0,0,1.771474515022497e-16,0.0,0.0,0.0002816400374285877,0,0,7.602479308843613e-05,0.0,0.0,0.00011961058771703392,0,0,1.8272481611347757e-05,0.0,0.0,0.00018325279233977199,0,0,4.116969648748636e-05,0.0,0.0,0.01036477368324995,0,1,8.252987754531205e-05,0.0,0.0,0.1105106845498085,0,1,1.5739571608719416e-05,0.0,0.0,0.7622384428977966,1,1,4.253326096659293e-06,0.0,0.0,0.8721917867660522,1,1,2.930722303062794e-06,0.0,0.0,0.5554519295692444,1,1,2.765544195426628e-05,0.0,0.0,0.00013294879803045964,6.671433986388822e-17,0.0,0.0,0.0001823740021791309,0.0,0.0,0.0001267046172870323,0.0,0.0,0.0005835147458128631,0.0,0.0,0.00016477266035508364,0.0,0.0,4.271153738955036e-05,0.0,0.0,5.997418611514149e-06,0.0,0.0,8.35700939205708e-06,0.0,0.0,9.452141239307821e-05,0.0,0.0
within an ace of,non-compositional,idiomem,1.0,3,0.0341141475631351,9.760815737536177e-05,0.10046100616455078,8.589579563319734,1.518923863810711e-14,33.219280948873624,0.0009883430442035508,11.348967535797934,0.0007036599405788971,11.489810679692747,0.0006605868329643272,11.142032777030565,0.0008751740970183164,10.875371720426651,0.0017242197318410035,11.104782744155843,0.0032638616248732433,10.971791192986808,0.011111666002155593,10.017588220641036,0.03224333089747233,8.680236556644344,4.55677061025634e-14,0,0,3.953035815351669e-11,0.0,0.0,2.8014685085508972e-05,0,0,0.00014398251369129866,0.0,0.0,5.591487206402235e-05,0,0,6.489406223408878e-05,0.0,0.0,0.00012181932834209874,0,0,5.793808668386191e-05,0.0,0.0,0.00017879102961160243,0,0,2.757961738097947e-05,0.0,0.0,4.80691269331146e-05,0,0,1.6338732166332193e-05,0.0,0.0,4.7138993977569044e-05,0,0,3.915600245818496e-05,0.0,0.0,5.320936907082796e-05,0,0,0.0010956870391964912,0.0,0.0,7.791378448018804e-05,0,0,0.005752331577241421,0.0,0.0,0.005752331577241421,,,,,,,,,,,,,,,,,,,,,,,,,,,
through thick and thin,non-compositional,idiomem,1.0,3,0.5496878106666069,7.065512909321114e-05,0.986914336681366,4.800925117640662,2.636626627171312e-15,33.219280948873624,0.0004616931449466695,11.20356797894226,0.0005382429080782458,11.57136245199956,0.0006289161307601413,11.715933475152434,0.004255824598658364,10.305120334231711,0.046058040631881646,9.370033310190253,0.19137667930529764,8.024704114749179,0.39204874055212713,5.499437170152459,0.5625058156098627,4.77522677535915,9.29474036112737e-33,0,0,6.505262798098678e-16,0.0,1.0,0.0002301868807990104,0,0,0.003483136184513569,0.0,0.0,6.809395563323051e-05,0,0,0.00032170111080631614,0.0,0.0,4.148504012846388e-05,0,0,4.156614522798918e-05,0.0,0.0,2.5112276489380747e-05,0,0,6.933722761459649e-05,0.0,0.0,2.607428359624464e-05,0,0,8.718050958123058e-05,0.0,0.0,0.0003175086167175323,0,0,4.148569860262796e-05,0.0,0.0,0.21261325478553772,0,1,0.0006688175490126014,0.0,0.0,0.7136906981468201,1,1,0.00010971999290632084,0.0,0.0,0.00010971999290632084,,,,,,,,,,,,,,,,,,,,,,,,,,,
take it or leave it,non-compositional,idiomem,1.0,4,0.6007161175948568,0.0015262507367879152,0.9976033568382263,2.662192918465602,1.2047536585431502e-12,33.219280948873624,0.0004509972695814213,11.708566851783008,0.00019497035782478633,13.485795918751705,0.0016140960688062478,12.962404439638476,0.003894526165709067,11.926156203880614,0.20014656942242226,9.23123912983164,0.48289415681582426,8.269853854353542,0.5728804900952582,4.692694885669707,0.5893909079750301,2.869639074703097,4.818327594552363e-12,0,0,9.865802836142579e-13,0.0,0.0,9.273186878999695e-05,0,0,1.959010842256248e-05,0.0,0.0,1.308734317717608e-05,0,0,2.0131981727899984e-05,0.0,0.0,2.5599067157600075e-05,0,0,7.793203985784203e-05,0.0,0.0,0.0001004692239803262,0,0,0.0001362564944429323,0.0,0.0,0.00015515369886998087,0,0,0.0002853713231161237,0.0,0.0,0.000640523387119174,0,0,0.0018826029263436794,0.0,0.0,0.3024320900440216,0,1,0.00037990626879036427,0.0,0.0,0.37600281834602356,1,1,0.00011507166345836595,0.0,0.0,0.00015662867281207582,0.9999995231628418,1.0,1.0,8.530355262337252e-05,0.0,0.0,7.366470072156517e-06,0.0,0.0,1.272827012144262e-05,0.0,0.0,2.7872065402334556e-05,0.0,0.0,2.391005546087399e-05,0.0,0.0,2.2635334971710108e-05,0.0,0.0,4.139365773880854e-05,0.0,0.0,0.0003408670600038022,0.0,0.0
till the cows come home,non-compositional,idiomem,1.0,4,0.23679478210397065,0.002366139553487301,0.6609092354774475,4.94598654926632,2.4119261957010295e-16,33.219280948873624,0.002051763540293905,11.581100769138994,0.0032067707979877014,10.444595535056889,0.006380086600984214,9.853911806878314,0.007074910907249432,9.311583663627609,0.015090316359419376,7.799446841765903,0.027361435175407678,7.471743155828417,0.24529323034221306,5.252047579844832,0.2255423028836958,4.978315845086786,9.647704210435297e-16,0,0,2.995172740469926e-13,0.0,0.0,3.6215300497133285e-05,0,0,0.0001754514960339293,0.0,0.0,0.00015539182641077787,0,0,0.00044788821833208203,0.0,0.0,0.00019963130762334913,0,0,0.00034425893682055175,0.0,0.0,0.00031468868837691844,0,0,0.00017311007832176983,0.0,0.0,0.0007095546461641788,0,0,5.5359938414767385e-05,0.0,0.0,0.001390640391036868,0,0,3.44084037351422e-05,0.0,0.0,0.0025922751519829035,0,0,6.01953906880226e-05,0.0,0.0,0.002230569487437606,0,0,5.31281839357689e-05,0.0,0.0,0.00011509502534560549,1.3378358143523172e-10,0.0,0.0,0.00021792686311528087,0.0,0.0,0.00015569562674500048,0.0,0.0,7.244302105391398e-05,0.0,0.0,0.00035519880475476384,0.0,0.0,0.00012210384011268616,0.0,0.0,0.00013986037811264396,0.0,0.0,0.00016865738143678755,0.0,0.0,0.0002653649135027081,0.0,0.0
get in on the ground floor,non-compositional,idiomem,1.0,5,0.423367568734102,0.0015945978229865432,0.861342191696167,3.544862266879413,1.5204424138290531e-05,29.312069157477236,0.04805528514552861,8.412260648326658,0.12099499434989411,7.958962661285861,0.10148432717542163,7.916248533514124,0.099351718777325,7.673553707512835,0.16249258489988277,5.927866877597257,0.3649781872634776,4.885861437334762,0.4452155609498732,4.190541525268426,0.3870917670428753,3.6434842941268215,7.602207915624604e-05,0,1,2.1984584819279007e-08,0.0,0.0,0.0007586395367980003,0,0,0.002364319283515215,0.0,0.0,0.0015624761581420898,0,0,0.0011122978758066893,0.0,0.0,0.000275149242952466,0,0,0.0005870594759471714,0.0,0.0,0.0004652534844353795,0,0,0.0013125035911798477,0.0,0.0,0.0009280766826122999,0,0,0.0022133332677185535,0.0,0.0,0.00093888642732054,0,0,0.0030189466197043657,0.0,0.0,0.0039381361566483974,0,0,0.012812165543437004,0.0,1.0,0.008583570830523968,0,0,0.07271652668714523,1.0,1.0,0.01485017929917376,5.209274851758483e-12,0.0,0.0,2.6678833819460124e-05,0.0,0.0,1.5375634347947198e-06,0.0,0.0,5.984594736219151e-06,0.0,0.0,7.403533800243167e-06,0.0,0.0,1.0145204214495607e-05,0.0,0.0,1.871203858172521e-05,0.0,0.0,6.541860057041049e-05,0.0,0.0,9.726524876896292e-05,0.0,0.0
kill two birds with one stone,non-compositional,idiomem,1.0,5,0.6385452280039317,7.090449071256444e-05,0.9785411953926086,3.1307568406168236,4.99943378098818e-13,33.219280948873624,0.0006268537996220403,11.761267036568821,0.0010307732911314816,10.76224678378588,0.0007960710325278341,10.506320898448351,0.006981948073371313,8.560779297198149,0.14823962112423034,5.825178075587432,0.4154829693958163,3.9658883395497666,0.6283804305945523,3.051098711008967,0.6253767331152631,3.242127921147614,2.890460124438321e-19,0,0,4.711607947802551e-18,0.0,0.0,3.053287946386263e-05,0,0,0.00020970127661712468,0.0,0.0,0.00016613870684523135,0,0,6.831649079686031e-05,0.0,0.0,0.0003181930514983833,0,0,8.029482705751434e-05,0.0,0.0,0.005522031337022781,0,0,8.856074418872595e-05,0.0,0.0,0.05463864281773567,0,1,9.181951463688165e-05,0.0,0.0,0.27626878023147583,1,1,0.0003068610967602581,0.0,0.0,0.31877145171165466,1,1,0.0006373927462846041,0.0,0.0,0.25959932804107666,1,1,0.0033980505540966988,0.0,0.0,0.001376859073570813,4.875039608109866e-12,0.0,0.0,0.00011971778440056369,0.0,0.0,1.686474570306018e-05,0.0,0.0,2.106924875988625e-05,0.0,0.0,1.4115350495558232e-05,0.0,0.0,2.5823119358392432e-05,0.0,0.0,0.00011761431960621849,0.0,0.0,0.0002510733902454376,0.0,0.0,0.0004763312463182956,0.0,0.0
put your oar in,non-compositional,idiomem,1.0,4,0.2366647261478647,0.00022962519142311066,0.5413368344306946,6.208637004041064,6.668765772586649e-18,33.219280948873624,0.0002589606770015962,12.966902773342955,0.0007687570671350841,12.47244117120462,0.001116117680339812,11.67051629299452,0.0007406257666389138,12.597320650408538,0.0018613020802717983,12.95175674532007,0.010683893983809867,11.426610653014148,0.043367159041508785,9.670083614439674,0.2108274843194522,6.2160108852930085,2.6656363423748022e-17,0,0,1.1187638464295013e-19,0.0,0.0,0.000496577937155962,0,0,4.059662387589924e-06,0.0,0.0,0.0018018591217696667,0,0,7.746230039629154e-07,0.0,0.0,0.0003342226264066994,0,0,5.443762347567827e-07,0.0,0.0,7.008657121332362e-05,0,0,2.3541426799056353e-06,0.0,0.0,3.862601806758903e-05,0,0,3.8015826930859475e-07,0.0,0.0,2.7792188120656647e-05,0,0,2.2899087070982205e-07,0.0,0.0,9.946317732101306e-05,0,0,4.335451251336053e-07,0.0,0.0,0.00028522807406261563,0,0,1.2239916031830944e-06,0.0,0.0,0.0006646020729021984,1.2056756968468357e-15,0.0,0.0,0.0004927135305479169,0.0,0.0,0.000486861914396286,0.0,0.0,0.00034753658110275865,0.0,0.0,0.00029738980811089277,0.0,0.0,8.225181954912841e-05,0.0,0.0,6.275310443015769e-05,0.0,0.0,0.0002969421911984682,0.0,0.0,0.0008820028742775321,0.0,0.0
under lock and key,non-compositional,idiomem,1.0,3,0.6234787516174644,5.436312494566664e-05,0.9977777600288391,4.788940819346863,5.604794495970335e-15,33.219280948873624,0.0006774251426880559,11.635452260791839,0.0005133870793846048,12.983834677712922,0.00012279826842132024,13.961541370579189,9.262605211309467e-05,13.659264677494589,0.0006271841854565233,12.624356914184867,0.03206848764026896,8.645271068454752,0.46021064122942335,5.448816809529361,0.6183349602918801,4.73486322678955,1.6401294429573577e-35,0,0,1.6062268666627406e-31,0.0,0.0,0.0002815457701217383,0,0,0.0001803649793146178,0.0,0.0,7.518268830608577e-05,0,0,3.121862027910538e-05,0.0,0.0,4.052528674947098e-05,0,0,1.3103384617352276e-06,0.0,0.0,0.00016780089936219156,0,0,2.8313313578109955e-06,0.0,0.0,0.0008723629871383309,0,0,3.821682548732497e-05,0.0,0.0,0.03198060020804405,0,1,0.0002514342777431011,0.0,0.0,0.713067889213562,1,1,7.395847933366895e-05,0.0,0.0,0.8597224950790405,1,1,3.364712028997019e-05,0.0,0.0,3.364712028997019e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
keep the wolf from the door,non-compositional,idiomem,1.0,5,0.4851939873420633,0.0007943350938148797,0.9716047644615173,3.895005308211558,7.311977742479663e-14,33.219280948873624,0.0012674557379796169,11.800046820451081,0.0005629542909446172,12.160965483698734,0.0007739680626400513,12.152378508747722,0.007978005473341909,11.459491380893189,0.019607192746479995,10.416775901844408,0.08713322287876508,8.807241558603119,0.17943006853747648,6.13905467516141,0.44997614368330685,4.098009228853521,7.058411311555994e-16,0,0,8.13146161515732e-10,0.0,0.0,5.167740164324641e-05,0,0,0.0002010720199905336,0.0,0.0,4.2747440602397546e-05,0,0,0.00018805878062266856,0.0,0.0,2.122415207850281e-05,0,0,7.9962337622419e-05,0.0,0.0,1.475089266023133e-05,0,0,5.854781193193048e-05,0.0,0.0,6.793755892431363e-05,0,0,1.9887143935193308e-05,0.0,0.0,0.0002810466685332358,0,0,4.2307576222810894e-05,0.0,0.0,0.0006783969001844525,0,0,6.529478559968993e-05,0.0,0.0,0.0007956133922562003,0,0,3.767525777220726e-05,0.0,0.0,0.0007383903859590646,0.9995773434638977,1.0,1.0,0.0007247956236824393,0.0,0.0,0.00010937282786471769,0.0,0.0,0.00016279524425044656,0.0,0.0,0.00029646046459674835,0.0,0.0,0.0002129733911715448,0.0,0.0,0.0004073262680321932,0.0,0.0,0.0008024754351936281,0.0,0.0,0.0009805344743654132,0.0,0.0
hit the nail on the head,non-compositional,idiomem,1.0,5,0.5568514803424478,0.0039006508886814117,0.9958122372627258,2.897101597914717,5.8221523139215465e-12,33.219280948873624,0.0018240035511553287,10.53319240448477,0.0018938132212497293,9.899507808114652,0.003966029034927487,8.979870448589676,0.01035446806345135,8.654854408663255,0.01966128504718654,9.234490694500682,0.0559889909462072,6.256468588512318,0.4120699214283377,3.0688021624121555,0.5565698941703886,2.9834584019429995,3.2189774565659455e-16,0,0,3.559848860135162e-09,0.0,0.0,9.513308759778738e-05,0,0,0.00022434542188420892,0.0,0.0,0.0012782359262928367,0,0,0.0001126770002883859,0.0,0.0,0.01479786541312933,1,1,0.0002216426219092682,0.0,0.0,0.045532673597335815,1,1,0.0001793028204701841,0.0,0.0,0.095760278403759,0,1,0.00016409782983828336,0.0,0.0,0.09997455030679703,0,1,0.00021446353639476,0.0,0.0,0.050906699150800705,1,1,0.00036158031434752047,0.0,0.0,0.012875016778707504,0,1,0.00029984881985001266,0.0,0.0,0.00041954139596782624,0.9995773434638977,1.0,1.0,0.000563453824725002,0.0,0.0,9.080414747586474e-05,0.0,0.0,0.0002448573359288275,0.0,0.0,0.00012203530786791816,0.0,0.0,0.0002942550927400589,0.0,0.0,0.00028746708994731307,0.0,0.0,0.0011535973753780127,0.0,0.0,0.0012797886738553643,0.0,0.0
blood is thicker than water,non-compositional,idiomem,1.0,4,0.12391826091334224,0.022206546738743782,0.2226521521806717,3.689202485576333,3.796642916450429e-18,33.219280948873624,0.004527550963757676,9.894174150941474,0.033232559439056786,8.227061299901882,0.06163917516823858,6.922688767831027,0.07718817262502853,6.702918419331136,0.24066289867914747,5.228054614302881,0.2704532736315741,5.207788553017849,0.3542935734731145,3.6703945055437326,0.1376252411864698,3.608001354306801,1.5176974221502493e-17,0,0,3.2496059879441597e-13,0.0,0.0,0.00012094743578927591,0,0,1.595808134879917e-05,0.0,0.0,0.00013838296581525356,0,0,3.3316327971988358e-06,0.0,0.0,0.0014290447579696774,0,0,2.3367144876829116e-06,0.0,0.0,0.006825010757893324,0,0,3.3280039133387618e-06,0.0,0.0,0.04447811096906662,0,1,1.3763728929916397e-06,0.0,0.0,0.016953635960817337,0,1,5.75068384023325e-07,0.0,0.0,0.051367659121751785,0,1,9.219959338224726e-07,0.0,0.0,0.026039203628897667,0,1,1.323689502896741e-05,0.0,0.0,0.00037725652812999516,3.552813967501456e-14,0.0,0.0,0.00011439896479714662,0.0,0.0,0.0004047490074299276,0.0,0.0,0.0008110707276500762,0.0,0.0,0.0007962488452903926,0.0,0.0,0.0008437943179160357,0.0,0.0,0.001872655120678246,0.0,0.0,0.0016319736605510116,0.0,0.0,0.0010959642240777612,0.0,0.0
in the lap of luxury,non-compositional,idiomem,1.0,4,0.06885117632646143,2.761428550002165e-05,0.13723766803741455,6.9666270848977225,3.446290734429985e-08,30.612055799324075,0.0012862838684668532,10.74755785507994,0.0007483576155209448,11.305645303390191,0.003138874187214924,12.00563838277127,0.016514493272666186,10.854565483196904,0.03365388713621087,10.799128439196382,0.11231292824231787,9.377671789858669,0.07388270059846036,8.26546451071874,0.05187833188301738,7.263494118426184,3.898024976836201e-16,0,0,3.693883254829444e-10,0.0,0.0,0.00016258182586170733,0,0,0.00017088418826460838,0.0,0.0,3.6838624509982765e-05,0,0,6.745949940523133e-05,0.0,0.0,1.1378250519555877e-06,0,0,5.684063216904178e-05,0.0,0.0,5.902824796066852e-06,0,0,6.126904190750793e-05,0.0,0.0,5.821004833705956e-06,0,0,0.00011037191143259406,0.0,0.0,8.488554158248007e-06,0,0,0.0001131604440161027,0.0,0.0,1.9080818674410693e-05,0,0,0.00036329554859548807,0.0,0.0,3.315490539534949e-05,0,0,0.0010109756840392947,0.0,0.0,0.0003433735760154377,4.9434987489183416e-14,0.0,0.0,2.0102605049032718e-05,0.0,0.0,1.2961248785359203e-06,0.0,0.0,2.0965590863397665e-07,0.0,0.0,4.1444332055107225e-07,0.0,0.0,2.795260058974236e-07,0.0,0.0,7.790274025865074e-07,0.0,0.0,2.7201458578929305e-06,0.0,0.0,1.5201673704723362e-05,0.0,0.0
in black and white,non-compositional,idiomem,1.0,3,0.26019948540245724,7.067078695399687e-05,0.7097142934799194,6.03434938755671,2.9286345276325364e-11,33.219280948873624,0.0007300560343234489,10.996657268597867,0.0033549005165696144,9.801059805333301,0.013621426764681624,9.340206971732448,0.22532107282980482,9.018022609215434,0.31348505836653356,9.491179648367138,0.3288606437393658,8.782127249029203,0.3302245368383107,7.303579197404328,0.284736947074028,5.883244467803625,5.593219877685312e-27,0,0,1.9200592992710958e-13,0.0,1.0,0.00020456442143768072,0,0,4.258691114955582e-05,0.0,0.0,0.00046242066309787333,0,0,5.357338068279205e-06,0.0,0.0,0.0006344193825498223,0,0,2.1841542547917925e-05,0.0,0.0,0.00045691849663853645,0,0,2.4838522222125903e-05,0.0,0.0,0.002074151299893856,0,0,6.865570321679115e-05,0.0,0.0,0.0029783868230879307,0,0,0.00026903467369265854,0.0,0.0,0.018190300092101097,0,1,0.0005939343245700002,0.0,0.0,0.08226215094327927,1,1,0.0003485561173874885,0.0,0.0,0.0003485561173874885,,,,,,,,,,,,,,,,,,,,,,,,,,,
